session_id,user_id,content_type,date,device,duration_min,watch_completion_pct
S888665,U10570,C1003,2024-09-29,Desktop,35.0,
S429577,U10543,C1065,2024-07-19,Console,48.0,0.38
S773886,U11657,C1147,2024-07-25,Desktop,42.0,0.76
S180315,U10334,C1039,2024-07-29,Tablet,68.0,0.13
S596511,U10156,C1213,2021-11-20,TV,41.0,
S109366,U10527,C1051,2023-02-27,TV,41.0,0.23
S300204,U10495,C1179,2024-08-23,TV,28.0,0.2
S277898,U10505,C1130,2024-12-17,TV,,0.47
S163878,U11229,C1013,2021-04-09,Mobile,49.0,
S946878,U11278,C1100,2024-04-16,console,36.0,
S157159,U11012,C1022,2024-01-24,Desktop,,0.76
S965804,U10970,C1117,2023-09-12,TV,50.0,
S757429,U10095,C1012,2021-05-09,Tablet,42.0,0.53
S949283,U11742,C1169,2023-08-04,Console,37.0,0.23
S902789,U10849,C1068,2024-10-09,Mobile,35.0,0.5
S706645,U10203,C1166,2021-11-17,tv,75.0,0.23
S323372,U11338,C1126,2024-08-05,Tablet,20.0,0.47
S511736,U11007,C1074,2021-06-28,Console,60.0,0.25
S953293,U12022,C1131,2022-07-25,Tablet,31.0,0.39
S219606,U10037,C1025,2021-12-14,Console,37.0,
S799843,U11902,C1010,2024-02-19,Console,63.0,0.67
S285967,U10608,C1094,2024-05-02,Desktop,30.0,0.5
S177616,U10543,C1061,2023-05-01,Desktop,50.0,0.46
S290352,U10079,C1194,2024-06-13,Mobile,85.0,
S162078,U11167,C1046,2022-05-18,Console,61.0,0.39
S678432,U12021,C1162,2024-10-13,Desktop,41.0,0.13
S513631,U10335,C1155,2024-12-11,Console,21.0,0.52
S384162,U11054,C1037,2024-05-15,TV,40.0,0.39
S426456,U10827,C1201,2024-09-18,TV,40.0,0.79
S418732,U10005,C1181,2024-10-25,Tablet,15.0,
S217505,U11685,C1102,2022-05-01,TV,26.0,0.63
S492963,U10598,C1026,2020-09-26,Mobile,37.0,0.24
S857113,U10403,C1060,2021-05-09,Tablet,25.0,0.65
S716090,U11164,C1127,2024-10-08,Mobile,92.0,0.54
S935981,U11250,C1100,2023-05-31,Tablet,30.0,
S894884,U10533,C1085,2023-01-11,TV,,0.19
S856552,U10103,C1022,2024-06-20,Mobile,46.0,0.77
S410846,U10724,C1209,2023-07-16,Tablet,25.0,0.6
S388613,U11361,C1017,2024-07-15,Console,29.0,0.66
S579914,U11589,C1215,2023-01-12,Tablet,35.0,0.03
S242157,U11564,C1209,2022-05-29,Tablet,46.0,
S759313,U11484,C1036,2024-12-13,Desktop,38.0,0.28
S993394,U10384,C1120,2023-12-04,TV,54.0,0.59
S270984,U11709,C1094,2023-11-21,Desktop,,0.34
S547204,U10643,C1158,2025-01-08,Mobile,65.0,0.39
S928620,U11142,C1163,2024-06-04,Desktop,27.0,0.29
S414644,U10324,C1131,2023-03-18,Console,85.0,0.61
S692373,U10501,C1122,2023-05-28,Tablet,41.0,
S649977,U11687,C1060,2022-07-15,TV,16.0,0.45
S807898,U11563,C1093,2025-01-21,Desktop,,0.47
S333037,U10728,C1155,2023-03-02,Mobile,59.0,0.21
S539832,U10849,C1191,2024-08-27,Desktop,50.0,0.21
S600213,U10376,C1081,2024-03-29,Console,58.0,
S678836,U11711,C1078,2024-05-20,Desktop,28.0,0.8
S608799,U10733,C1178,2024-09-05,Console,42.0,0.13
S261259,U10193,C1050,2024-04-30,Desktop,75.0,0.32
S634097,U10253,C1056,2024-12-29,TV,54.0,0.66
S161632,U11512,C1018,2022-09-22,TV,51.0,0.29
S707687,U11198,C1034,2022-04-24,Tablet,76.0,
S396499,U10624,C1079,2024-07-07,Mobile,35.0,0.26
S895021,U11392,C1002,2024-12-01,Console,53.0,0.3
S848627,U11081,C1135,2023-11-04,Desktop,19.0,0.21
S420640,U10489,C1192,2024-11-15,Console,28.0,0.46
S600386,U10447,C1121,2024-11-08,TV,30.0,0.51
S529804,U10713,C1000,2023-07-11,Desktop,59.0,
S716365,U11973,C1220,2023-06-19,TV,19.0,
S358348,U10383,C1142,2024-11-18,Tablet,71.0,0.36
S866694,U11309,C1131,2024-12-22,console,37.0,0.3
S844789,U10640,C1039,2023-09-12,Desktop,,0.25
S917609,U11307,C1054,2024-12-06,Console,64.0,0.23
S558153,U10256,C1169,2020-11-05,TV,22.0,
S599978,U11110,C1158,2023-08-05,mobile,34.0,0.58
S718716,U10590,C1213,2024-02-29,Mobile,85.0,0.55
S553455,U12048,C1220,2024-01-09,TV,66.0,0.54
S349496,U10859,C1019,2023-02-23,Desktop,58.0,
S315885,U11639,C1212,2023-12-27,Desktop,103.0,0.26
S664470,U10849,C1155,2024-12-03,Mobile,24.0,
S847261,U10630,C1211,2022-04-20,TV,63.0,0.14
S939157,U11040,C1177,2023-06-28,Tablet,49.0,0.38
S514002,U10118,C1037,2023-04-21,TV,12.0,0.53
S694297,U10710,C1195,2024-05-20,Mobile,46.0,0.72
S872754,U11655,C1025,2024-11-26,Desktop,77.0,0.56
S481811,U10933,C1144,2025-01-19,Desktop,63.0,0.91
S604945,U11401,C1048,2024-12-26,TV,33.0,0.34
S506705,U10169,C1192,2022-04-20,Desktop,206.0,0.49
S365702,U10991,C1221,2022-09-01,TV,37.0,0.5
S314549,U11797,C1140,2024-06-09,Desktop,30.0,0.08
S524541,U11526,C1134,2021-03-13,Tablet,33.0,0.49
S912566,U11911,C1195,2024-12-09,Console,79.0,0.62
S609619,U10015,C1199,2023-07-31,TV,55.0,0.83
S120773,U11721,C1173,2023-08-30,Desktop,36.0,
S213880,U11439,C1120,2023-10-09,Mobile,109.0,0.27
S849667,U11464,C1006,2024-01-16,Mobile,51.0,0.41
S144812,U10640,C1088,2023-08-06,Desktop,98.0,
S893095,U10572,C1053,2023-05-26,Console,44.0,0.54
S669408,U10816,C1159,2024-10-16,Desktop,59.0,0.11
S258007,U10841,C1005,2021-04-24,TV,53.0,0.42
S161296,U10249,C1123,2022-11-15,Mobile,44.0,0.39
S925740,U10742,C1198,2024-06-23,Tablet,35.0,
S664420,U10847,C1046,2024-04-21,Desktop,29.0,0.58
S170984,U10054,C1035,2020-02-04,Tablet,42.0,0.66
S876783,U10316,C1099,2024-07-27,TV,41.0,-0.03
S675961,U10378,C1177,2023-12-13,Desktop,40.0,
S569005,U10182,C1152,2024-12-23,Mobile,48.0,0.37
S662266,U10879,C1094,2024-12-16,Tablet,40.0,0.52
S576531,U10794,C1186,2024-09-19,TV,,0.41
S822521,U11292,C1036,2024-09-20,Tablet,37.0,0.69
S637858,U11491,C1142,2024-07-25,Console,13.0,0.14
S751745,U11759,C1090,2021-11-18,Console,48.0,
S267702,U11636,C1216,2023-06-23,Desktop,54.0,0.43
S912131,U10956,C1219,2024-10-28,Console,50.0,0.42
S435540,U11379,C1041,2024-11-03,Desktop,34.0,0.71
S720536,U10224,C1083,2025-01-17,Desktop,57.0,0.37
S486289,U10518,C1082,2023-02-27,Console,34.0,
S995678,U10771,C1125,2023-01-07,Desktop,48.0,0.25
S944568,U11254,C1027,2024-09-23,Desktop,72.0,
S139213,U11727,C1076,2023-11-17,Console,,0.34
S176605,U10968,C1085,2022-01-30,Desktop,27.0,0.26
S281265,U11871,C1204,2024-10-10,Desktop,13.0,0.34
S145947,U10114,C1178,2023-11-02,Mobile,28.0,
S849203,U11646,C1032,2024-12-06,TV,21.0,
S976274,U11968,C1004,2024-05-14,Mobile,51.0,0.4
S953732,U10760,C1131,2024-07-10,TV,38.0,0.34
S971325,U12034,C1145,2022-07-14,TV,75.0,0.63
S672293,U11556,C1219,2024-02-14,console,40.0,0.39
S687295,U11948,C1125,2022-12-13,TV,92.0,
S778282,U10000,C1049,2023-05-02,Console,58.0,0.6
S313709,U11026,C1126,2022-11-08,Mobile,35.0,
S102460,U11724,C1097,2024-11-05,Console,32.0,
S948446,U11110,C1115,2023-09-22,TV,33.0,0.22
S787602,U11109,C1094,2023-07-13,Tablet,40.0,0.47
S403218,U10140,C1062,2021-12-14,Tablet,14.0,0.35
S584797,U10326,C1151,2021-06-27,Tablet,138.0,0.27
S910640,U11232,C1111,2024-03-31,Console,17.0,
S996664,U10264,C1053,2023-11-07,Mobile,32.0,0.49
S331754,U11035,C1023,2022-07-27,TV,73.0,
S960408,U10124,C1156,2022-04-01,Desktop,32.0,0.02
S366144,U11522,C1125,2025-01-30,Console,14.0,0.34
S858174,U12009,C1123,2023-05-08,Desktop,52.0,0.17
S338602,U11739,C1179,2024-12-07,Mobile,50.0,0.31
S429175,U12024,C1113,2024-04-19,TV,26.0,0.11
S632155,U11394,C1181,2024-08-15,Tablet,30.0,
S815477,U10913,C1051,2023-10-14,TV,37.0,0.1
S164594,U10742,C1056,2022-11-25,Console,77.0,
S826888,U10650,C1207,2024-09-22,TV,60.0,
S529463,U11464,C1033,2023-07-13,Mobile,63.0,
S456233,U10718,C1201,2024-02-01,Mobile,77.0,
S735972,U10928,C1197,2024-10-21,Console,47.0,0.72
S626478,U11524,C1132,2024-04-28,Mobile,29.0,0.5
S667526,U10314,C1095,2024-12-02,mobile,43.0,0.17
S855950,U10752,C1161,2024-06-19,Console,28.0,0.7
S426192,U10230,C1166,2024-12-27,Mobile,85.0,
S744755,U11516,C1134,2024-08-29,Mobile,86.0,0.43
S449640,U11654,C1070,2021-05-20,Mobile,52.0,0.4
S557318,U11165,C1049,2021-07-23,Mobile,56.0,0.71
S642152,U11537,C1117,2020-05-06,Mobile,69.0,
S483211,U10806,C1070,2024-04-30,TV,67.0,0.46
S614332,U10372,C1205,2023-05-14,Mobile,38.0,0.35
S320371,U11988,C1011,2022-11-30,Console,49.0,
S534888,U10746,C1154,2023-02-17,Tablet,80.0,0.02
S833464,U11343,C1065,2024-04-13,Console,64.0,0.29
S612362,U10987,C1006,2022-12-31,TV,33.0,
S544219,U11069,C1181,2024-07-07,Mobile,56.0,0.89
S166777,U10892,C1041,2024-10-05,Desktop,46.0,0.74
S270888,U11194,C1135,2025-01-24,Desktop,49.0,
S539328,U10093,C1064,2023-12-29,TV,47.0,0.18
S168794,U11585,C1189,2025-01-29,desktop,46.0,0.48
S204867,U11500,C1019,2024-04-01,Mobile,35.0,0.14
S719810,U10423,C1203,2021-12-12,Console,26.0,
S710727,U12016,C1047,2025-01-11,TV,56.0,
S159256,U10219,C1176,2024-07-25,console,23.0,
S771277,U11300,C1095,2022-09-04,Console,44.0,0.3
S319593,U10602,C1056,2023-09-07,Desktop,43.0,
S401895,U11561,C1070,2024-05-24,Console,58.0,0.18
S598255,U11926,C1069,2024-10-10,TV,60.0,
S162633,U11385,C1099,2023-05-23,Mobile,35.0,0.52
S256283,U10738,C1188,2022-09-29,Mobile,34.0,
S141928,U11507,C1021,2023-07-19,Tablet,44.0,
S130541,U11728,C1193,2021-05-16,Desktop,27.0,0.7
S377032,U11617,C1013,2024-08-07,Console,41.0,0.29
S487895,U10210,C1024,2024-10-19,Mobile,55.0,0.25
S930198,U10162,C1006,2020-11-13,TV,26.0,0.2
S483461,U11424,C1009,2021-11-12,Console,37.0,0.32
S713010,U10661,C1005,2023-08-25,Mobile,47.0,0.47
S780623,U10372,C1013,2024-03-11,Mobile,70.0,0.16
S463924,U11950,C1170,2021-10-02,desktop,65.0,
S943232,U10008,C1147,2023-08-07,TV,28.0,
S269145,U11978,C1212,2024-09-30,TV,24.0,
S969651,U10290,C1079,2023-10-08,TV,,
S526205,U11962,C1089,2023-07-20,Mobile,45.0,0.68
S409463,U10369,C1151,2022-05-30,TV,20.0,0.13
S926414,U10129,C1006,2024-08-27,Desktop,33.0,0.65
S679531,U11017,C1135,2023-11-27,Tablet,,
S660798,U10624,C1189,2022-12-05,Mobile,68.0,0.77
S477931,U11524,C1024,2022-12-07,Console,56.0,0.43
S721711,U10217,C1083,2023-06-17,tv,83.0,0.34
S932279,U10649,C1206,2024-03-06,Mobile,97.0,0.67
S783433,U10374,C1020,2024-07-15,Mobile,94.0,0.6
S373940,U11999,C1209,2024-10-06,Mobile,40.0,0.48
S512866,U10839,C1184,2024-10-16,TV,41.0,
S565475,U10310,C1129,2021-10-24,Mobile,29.0,0.25
S540383,U10603,C1160,2024-02-07,Console,51.0,0.8
S963044,U11140,C1130,2024-05-17,Console,69.0,0.31
S485693,U11932,C1020,2023-08-24,Desktop,27.0,0.22
S830414,U11156,C1200,2022-05-06,Mobile,24.0,0.85
S628676,U10181,C1036,2020-10-29,TV,58.0,0.15
S285274,U10906,C1072,2023-07-05,Mobile,9.0,0.6
S846422,U10553,C1216,2023-06-03,Tablet,19.0,
S449131,U11285,C1031,2024-04-03,Desktop,69.0,
S370239,U11900,C1091,2023-02-13,TV,57.0,0.18
S738408,U11967,C1087,2022-01-02,Mobile,50.0,
S128569,U10975,C1041,2024-11-16,Mobile,48.0,0.85
S590671,U10450,C1069,2024-05-12,Tablet,61.0,0.53
S723343,U10576,C1084,2023-02-21,Tablet,34.0,
S653134,U11075,C1051,2024-05-03,TV,29.0,0.2
S931407,U10921,C1099,2022-06-21,Mobile,77.0,0.06
S663284,U10180,C1069,2023-04-04,TV,26.0,0.22
S296925,U11013,C1187,2021-12-01,Mobile,99.0,0.32
S348310,U11990,C1109,2024-12-11,Mobile,41.0,
S634329,U11145,C1204,2025-01-02,Tablet,39.0,0.46
S388337,U11678,C1079,2024-07-24,Desktop,51.0,0.23
S101958,U11823,C1147,2025-01-03,Mobile,50.0,
S929369,U10302,C1188,2021-09-21,Desktop,49.0,0.28
S100793,U11005,C1146,2024-04-08,TV,51.0,0.55
S845982,U12047,C1129,2024-12-15,Console,57.0,
S630493,U11036,C1177,2021-06-09,Console,60.0,0.47
S598270,U10733,C1080,2024-07-24,Tablet,93.0,
S970015,U10205,C1019,2022-07-30,Mobile,24.0,0.66
S308382,U10361,C1187,2024-09-04,Mobile,32.0,
S100251,U10360,C1145,2024-07-12,Console,83.0,0.45
S359913,U11464,C1204,2023-07-10,TV,23.0,0.46
S944361,U11374,C1116,2023-07-02,Desktop,,0.55
S106099,U11787,C1033,2024-08-29,Tablet,35.0,
S726023,U10094,C1080,2025-01-26,Desktop,111.0,
S391927,U11832,C1116,2023-10-21,Mobile,115.0,0.59
S595373,U11962,C1195,2020-04-12,Mobile,54.0,0.84
S815739,U11486,C1014,2024-09-20,Console,70.0,0.68
S978072,U10551,C1145,2025-01-25,mobile,132.0,0.45
S388791,U12057,C1162,2022-11-22,Desktop,26.0,0.27
S649014,U11985,C1129,2023-09-11,Desktop,34.0,0.41
S442514,U10158,C1011,2025-01-28,Desktop,25.0,
S216434,U11736,C1038,2023-05-18,TV,53.0,0.64
S555194,U11943,C1017,2021-10-12,Mobile,84.0,0.34
S364342,U11635,C1177,2024-10-27,Desktop,,0.55
S214396,U10755,C1148,2022-01-17,Mobile,40.0,0.36
S827670,U11240,C1091,2024-06-06,TV,,0.65
S550980,U11658,C1054,2024-10-19,Tablet,74.0,
S782019,U10673,C1189,2023-08-12,Tablet,58.0,0.66
S406759,U10366,C1017,2023-01-14,desktop,143.0,0.41
S950404,U11324,C1154,2022-03-30,Tablet,,0.51
S266376,U11671,C1063,2024-04-01,TV,37.0,0.72
S183857,U11308,C1140,2020-11-27,Console,73.0,
S170535,U10541,C1116,2023-03-05,Console,18.0,0.72
S129442,U10346,C1004,2024-12-02,Mobile,49.0,0.58
S138177,U11064,C1092,2024-09-03,Console,43.0,0.45
S395402,U11590,C1043,2023-12-05,Desktop,112.0,0.29
S904477,U11888,C1148,2025-01-19,Desktop,116.0,
S110938,U10338,C1180,2023-08-02,TV,38.0,0.15
S570785,U10771,C1173,2023-04-26,Desktop,52.0,
S614728,U11913,C1223,2024-10-22,Desktop,39.0,0.57
S531833,U10899,C1063,2023-03-20,Desktop,28.0,-0.0
S194125,U11182,C1051,2024-10-30,Console,42.0,
S230256,U10240,C1195,2024-06-18,Console,50.0,0.12
S147553,U10224,C1054,2025-01-08,Desktop,33.0,0.42
S690593,U11643,C1082,2021-05-24,TV,26.0,0.04
S630563,U11403,C1050,2024-03-18,Desktop,24.0,0.53
S407028,U10077,C1132,2022-02-18,Console,89.0,0.41
S707270,U12040,C1203,2022-06-01,Tablet,,0.16
S796877,U11723,C1040,2025-01-27,Mobile,63.0,
S137482,U11865,C1030,2024-08-03,TV,77.0,
S232522,U10094,C1136,2023-12-29,Tablet,58.0,
S929145,U10297,C1212,2025-01-15,TV,32.0,
S362987,U11863,C1002,2022-02-19,TV,16.0,
S525137,U11555,C1188,2022-06-17,Tablet,33.0,
S252261,U11298,C1063,2023-05-08,Desktop,47.0,0.27
S887063,U10750,C1147,2024-02-27,TV,77.0,0.57
S173568,U11536,C1035,2022-03-29,Desktop,40.0,
S411607,U12057,C1009,2024-07-31,TV,63.0,0.57
S248345,U10442,C1212,2022-10-31,Tablet,,0.08
S371156,U11510,C1161,2023-11-10,Tablet,41.0,0.33
S168367,U11408,C1147,2022-08-17,Mobile,42.0,0.67
S587220,U11641,C1031,2020-07-02,Console,64.0,
S641260,U10038,C1074,2024-03-09,Console,165.0,0.37
S607634,U11268,C1169,2025-01-16,Tablet,84.0,
S807789,U10285,C1079,2022-10-14,Desktop,55.0,0.23
S771157,U11555,C1217,2024-03-10,TV,68.0,
S957658,U11540,C1028,2024-11-16,TV,23.0,
S664041,U10673,C1158,2023-05-15,Tablet,85.0,
S299183,U11089,C1035,2023-09-13,Desktop,64.0,0.39
S899769,U10034,C1012,2024-12-23,TV,25.0,0.25
S391399,U10479,C1051,2023-05-05,Mobile,23.0,
S176610,U10835,C1127,2024-08-22,Tablet,28.0,
S710709,U11721,C1005,2020-12-12,TV,20.0,
S869131,U11792,C1190,2022-04-28,Console,56.0,0.23
S788738,U10311,C1010,2022-06-14,Desktop,37.0,
S841722,U12029,C1130,2020-12-07,TV,16.0,0.7
S926357,U10729,C1200,2024-06-21,Tablet,32.0,0.59
S502077,U11188,C1013,2020-05-29,Mobile,54.0,
S142976,U10848,C1088,2023-11-28,Mobile,37.0,0.46
S934086,U10856,C1144,2024-12-08,Desktop,105.0,0.79
S416627,U11112,C1056,2023-01-20,Desktop,39.0,0.16
S987660,U10599,C1143,2021-08-18,Mobile,29.0,0.72
S694884,U11606,C1092,2024-12-09,Tablet,54.0,0.49
S438077,U11043,C1009,2024-09-04,Desktop,22.0,
S410286,U11204,C1018,2024-01-22,Tablet,59.0,0.3
S353841,U11416,C1208,2023-05-29,Desktop,43.0,0.16
S452983,U10699,C1016,2025-01-04,TV,122.0,0.24
S384234,U10554,C1213,2024-04-16,Console,34.0,
S127034,U11061,C1170,2022-12-06,Console,42.0,0.22
S123232,U10067,C1086,2022-07-12,Console,39.0,0.15
S119286,U10623,C1136,2022-05-28,Mobile,49.0,0.17
S943806,U10756,C1094,2024-11-07,Console,32.0,0.47
S814627,U10852,C1034,2024-06-14,TV,91.0,0.53
S257340,U11498,C1172,2024-03-18,Mobile,82.0,0.34
S896761,U10609,C1216,2023-09-25,TV,28.0,
S604437,U10750,C1141,2024-02-25,TV,18.0,
S377503,U12058,C1158,2024-10-19,Mobile,46.0,
S622288,U10702,C1187,2023-12-27,TV,67.0,0.37
S931424,U11941,C1136,2024-07-18,Desktop,33.0,
S827673,U11483,C1176,2024-09-01,Tablet,21.0,
S435737,U11176,C1124,2024-06-04,TV,25.0,
S438934,U11752,C1182,2021-06-24,Desktop,39.0,
S162190,U10580,C1080,2023-11-10,Console,72.0,0.47
S719420,U10214,C1009,2021-12-12,TV,51.0,
S847799,U10849,C1220,2025-01-14,Desktop,36.0,0.5
S375623,U11296,C1162,2024-03-23,Console,,0.37
S300461,U10397,C1146,2023-08-15,TV,22.0,
S280958,U10351,C1163,2023-08-19,Console,64.0,0.46
S356492,U10303,C1055,2024-12-11,Tablet,23.0,0.27
S810224,U10944,C1171,2022-10-07,TV,12.0,0.01
S703015,U11384,C1048,2024-11-13,Tablet,37.0,0.42
S118572,U11868,C1052,2024-03-12,Desktop,38.0,0.38
S232128,U10750,C1220,2023-05-17,Desktop,49.0,
S517377,U10589,C1175,2024-11-08,Tablet,57.0,0.14
S569666,U10390,C1008,2023-03-01,Tablet,78.0,0.13
S832832,U11909,C1212,2023-07-03,Tablet,,0.27
S606052,U10958,C1067,2024-03-05,TV,38.0,
S183316,U10829,C1114,2023-05-22,Desktop,28.0,0.42
S481944,U12012,C1076,2023-04-08,TV,44.0,
S613466,U10492,C1217,2024-11-14,Mobile,63.0,
S153784,U11512,C1127,2022-01-03,Console,48.0,0.4
S488122,U11124,C1062,2024-12-02,TV,13.0,0.85
S410947,U10420,C1051,2024-08-08,TV,51.0,0.55
S754681,U10860,C1044,2025-01-15,Tablet,33.0,
S579888,U11626,C1045,2023-04-21,TV,20.0,0.22
S338597,U11216,C1140,2023-07-14,Desktop,54.0,0.18
S674474,U11382,C1193,2024-06-20,TV,22.0,0.15
S574772,U10261,C1154,2024-03-04,desktop,72.0,
S140971,U11257,C1009,2022-11-07,Desktop,46.0,
S897211,U11634,C1086,2024-10-29,Mobile,98.0,0.11
S368676,U10806,C1079,2023-12-22,Console,51.0,0.57
S487429,U11642,C1171,2022-02-18,TV,53.0,0.61
S502334,U10802,C1167,2024-08-23,Console,28.0,0.37
S174584,U11672,C1132,2024-04-11,Mobile,42.0,
S554783,U10200,C1074,2024-10-09,Mobile,38.0,
S768805,U11819,C1151,2024-05-31,Tablet,127.0,0.55
S942466,U11319,C1117,2023-06-23,Tablet,48.0,
S279193,U11287,C1068,2025-01-18,Console,39.0,0.45
S426337,U11661,C1212,2024-04-17,console,42.0,0.47
S880919,U11579,C1176,2022-08-15,Tablet,51.0,0.29
S295208,U10029,C1079,2024-10-19,TV,15.0,
S622045,U10005,C1025,2023-08-09,Mobile,60.0,0.22
S792765,U10589,C1004,2024-10-19,Console,52.0,
S415117,U11893,C1059,2023-12-26,Console,29.0,0.03
S854265,U10986,C1108,2024-06-05,Console,38.0,0.23
S831147,U11567,C1125,2025-01-06,TV,57.0,0.62
S131542,U11683,C1020,2022-07-19,Tablet,22.0,
S538321,U11612,C1223,2023-10-19,TV,36.0,
S823990,U11590,C1037,2023-08-01,TV,49.0,0.57
S230285,U10215,C1037,2023-05-05,Console,,0.27
S452754,U11932,C1189,2022-03-20,Desktop,28.0,0.21
S787489,U11850,C1113,2024-02-26,TV,,
S626004,U11941,C1015,2023-02-06,TV,56.0,0.28
S411005,U10052,C1140,2021-01-08,Tablet,32.0,0.1
S676898,U11970,C1129,2021-11-21,TV,27.0,0.05
S235289,U10040,C1187,2020-12-25,Tablet,59.0,0.43
S466216,U10320,C1214,2023-10-18,TV,34.0,0.58
S135591,U11564,C1164,2021-10-30,Desktop,33.0,0.09
S735984,U10498,C1031,2023-12-04,Mobile,81.0,0.58
S955242,U11251,C1035,2024-04-05,Desktop,34.0,0.44
S574302,U10730,C1183,2024-04-14,Console,58.0,0.06
S275844,U10493,C1059,2023-10-27,TV,38.0,0.41
S360598,U11758,C1002,2024-02-07,Tablet,117.0,
S889246,U11796,C1072,2023-09-24,Console,,0.5
S754510,U10634,C1153,2024-08-25,Mobile,70.0,0.51
S348119,U11676,C1152,2023-10-04,Desktop,56.0,0.37
S280425,U11226,C1187,2023-02-14,Desktop,42.0,0.45
S589435,U11117,C1132,2024-09-10,TV,89.0,0.36
S788765,U11323,C1027,2025-01-19,Mobile,41.0,0.48
S267228,U10574,C1111,2024-10-08,Mobile,47.0,0.6
S216814,U10993,C1032,2024-03-14,Mobile,74.0,0.62
S229309,U11971,C1040,2021-01-15,Console,25.0,0.49
S967996,U10442,C1194,2023-01-04,Mobile,58.0,0.4
S945967,U11085,C1164,2023-05-17,Mobile,70.0,0.49
S615468,U11005,C1019,2021-08-12,Console,20.0,0.27
S735369,U11794,C1037,2020-07-21,Desktop,40.0,
S456757,U11026,C1076,2024-01-21,tablet,46.0,0.13
S685280,U10900,C1207,2022-01-04,Tablet,93.0,0.38
S762055,U11083,C1195,2022-12-28,TV,61.0,
S413842,U10785,C1073,2024-09-10,desktop,46.0,0.51
S267378,U10262,C1186,2024-08-19,Mobile,64.0,0.19
S393192,U10402,C1167,2023-06-20,TV,12.0,0.11
S568428,U10356,C1170,2024-04-21,Tablet,37.0,0.27
S153851,U11022,C1103,2020-07-28,Desktop,70.0,
S264706,U10300,C1214,2024-09-27,Mobile,36.0,
S481374,U10202,C1201,2024-09-17,Console,65.0,0.32
S136671,U10059,C1177,2023-04-05,tv,14.0,0.28
S171398,U10579,C1206,2024-05-14,Console,37.0,0.32
S372762,U11597,C1182,2024-07-04,TV,38.0,0.41
S845279,U10268,C1027,2023-07-17,TV,40.0,0.63
S364769,U11528,C1110,2025-01-04,TV,46.0,0.18
S627021,U11851,C1058,2024-09-12,TV,45.0,0.56
S998904,U10447,C1106,2023-11-04,Mobile,25.0,0.34
S502376,U11426,C1175,2023-08-12,Tablet,41.0,0.2
S914312,U11187,C1114,2022-07-23,Console,29.0,0.07
S716887,U10460,C1101,2023-08-18,Console,72.0,
S770031,U11344,C1117,2023-05-09,Tablet,79.0,
S327282,U10807,C1147,2024-06-12,Console,32.0,
S516601,U10987,C1059,2021-07-08,Console,64.0,0.54
S752303,U11761,C1181,2023-09-14,Desktop,58.0,0.35
S767472,U11944,C1221,2022-07-11,Tablet,26.0,
S411042,U11980,C1166,2022-06-02,Desktop,49.0,
S108826,U10075,C1135,2022-02-21,Desktop,33.0,
S921337,U10918,C1223,2024-02-16,Console,12.0,0.69
S611976,U10279,C1012,2021-05-26,tablet,41.0,
S615871,U10834,C1179,2023-07-15,Console,62.0,0.26
S561938,U10150,C1092,2023-04-25,Tablet,46.0,
S400190,U10139,C1056,2024-01-13,TV,24.0,0.19
S446490,U10801,C1158,2025-01-13,Mobile,18.0,0.42
S404419,U11236,C1125,2022-11-28,Desktop,101.0,0.37
S628468,U10469,C1042,2024-12-31,Mobile,32.0,0.2
S878183,U10380,C1144,2024-03-30,Console,41.0,0.35
S550339,U11477,C1167,2023-06-01,Mobile,,0.42
S543463,U10422,C1090,2022-11-15,Console,55.0,0.15
S738097,U11394,C1124,2023-03-28,TV,26.0,
S424160,U10242,C1217,2024-11-30,Desktop,35.0,
S232454,U11810,C1104,2024-12-05,Desktop,16.0,0.23
S413618,U11366,C1026,2023-07-29,Console,54.0,0.36
S185485,U11866,C1106,2024-08-04,Console,53.0,0.28
S228392,U11708,C1036,2022-02-19,Tablet,98.0,0.71
S699815,U10873,C1074,2022-05-01,Tablet,42.0,0.43
S575924,U11179,C1207,2022-04-29,Console,27.0,
S685118,U10631,C1218,2024-06-07,Console,,
S111153,U10247,C1149,2024-10-27,Desktop,38.0,
S930197,U11693,C1133,2023-03-10,Console,35.0,
S863526,U11053,C1215,2024-11-17,Console,14.0,
S856734,U10285,C1041,2023-12-04,TV,60.0,0.1
S655021,U11044,C1038,2022-09-27,Desktop,48.0,
S140956,U10751,C1217,2024-06-24,Desktop,30.0,0.57
S275267,U11162,C1039,2023-06-13,Console,27.0,
S968431,U11162,C1117,2022-06-17,Console,66.0,0.4
S915659,U10687,C1026,2024-12-02,Mobile,70.0,
S889657,U10409,C1005,2024-09-29,Console,58.0,0.77
S754525,U10094,C1002,2024-08-17,TV,78.0,0.42
S326315,U10123,C1173,2024-05-28,TV,39.0,0.55
S168739,U11384,C1057,2024-12-31,Tablet,16.0,
S509001,U10979,C1071,2022-03-16,Tablet,42.0,0.37
S133964,U10640,C1005,2024-07-14,Desktop,42.0,
S669292,U11393,C1063,2024-12-04,Desktop,15.0,0.25
S653228,U10152,C1028,2021-04-12,Console,30.0,0.03
S523616,U11249,C1179,2024-08-13,Console,,
S630276,U10697,C1099,2024-04-26,Mobile,38.0,
S373101,U11062,C1018,2023-03-12,TV,27.0,
S654163,U11745,C1214,2024-10-11,Tablet,39.0,0.16
S933210,U10449,C1019,2024-03-24,Tablet,9.0,0.15
